dataset,truefam,reg_random,reg_best_fixed,reg_iforest_random,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits,reg_beta1,reg_betaext,reg_matched
JobChangePatterns,global,0.21633248237155273,0.21633248237155273,0.1862024620396428,0.2360004717361569,0.2360004717361569,0.17481287466326487,0.17481287466326487,0.17481287466326487,0.2360004717361569,0.16272907632577668,0.16272907632577668
JobMarket,local,0.6217721492537789,0.6217721492537789,0.6320539036561915,0.812172590232128,0.812172590232128,0.6236854677132742,0.6236854677132742,0.6236854677132742,0.812172590232128,0.7783434403743666,0.7783434403743666
KickstarterCampaigns,global,0.28663089689619786,0.28663089689619786,0.23982542083829156,0.24289734953614855,0.23662587760866538,0.23159573069177197,0.24289734953614855,0.23159573069177197,0.24289734953614855,0.2399530353700608,0.24289734953614855
LandRarity,global,0.19495380938239942,0.19495380938239942,0.18569571763239878,0.002486644022386464,0.002486644022386464,0.19037562293242274,0.19037562293242274,0.205798494933394,0.002486644022386464,0.1780899384707327,0.002486644022386464
LandShapeAnomaly,global,0.1325837678983261,0.1325837678983261,0.000508636041206767,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838
MalariaDetection,global,0.39180752615917297,0.39180752615917297,0.3019356585797244,0.15936498544989391,0.2561713685419836,0.2561713685419836,0.2561713685419836,0.2561713685419836,0.5452921667951525,0.5863355502920281,0.5452921667951525
MalwareHardwareMetrics,local,0.2535899993970605,0.2535899993970605,0.196320673237027,0.19670438969201676,0.19670438969201676,0.06498606608471863,0.06498606608471863,0.19670438969201676,0.0,0.19670438969201676,0.0
MissingInformation1,local,0.20761174935874577,0.20761174935874577,0.3227321512880004,0.3053564965433255,0.3053564965433255,0.06038125236470382,0.06038125236470382,0.06038125236470382,0.4028171092673498,0.3053564965433255,0.3053564965433255
MolecularAnomalies1,global,0.28627335886139005,0.28627335886139005,0.11183113488325158,0.0,0.0,0.2809012397779564,0.2809012397779564,0.2809012397779564,0.0,0.0,0.0
MusicGenreAnomaly,local,0.6772293609263879,0.6772293609263879,0.7463601137202495,0.2704093513620055,0.2704093513620055,0.7480964275882394,0.7480964275882394,0.7480964275882394,0.2704093513620055,0.2704093513620055,0.2704093513620055
NetworkHealthMonitor,local,0.15858461366981186,0.15858461366981186,0.04001170610837462,0.13615345851556393,0.13615345851556393,0.03787513171688456,0.03787513171688456,0.03787513171688456,0.058591241443048725,0.042592945309081864,0.058591241443048725
NeuroSignalEEG,global,0.3245463599726349,0.3245463599726349,0.3506269967723656,0.0,0.0,0.34972968097600354,0.34972968097600354,0.34972968097600354,0.0,0.11947516285145274,0.0
OrbitalAnomalies,global,0.5528219547811917,0.5528219547811917,0.30330931906478964,0.3935081469310427,0.2665889189923366,0.2665889189923366,0.2665889189923366,0.24341624935449746,0.39992278884753485,0.2098892824449402,0.2098892824449402
PatientSurvival1,global,0.1566999551132358,0.1566999551132358,0.0280792878632532,0.015905896200164138,0.015905896200164138,0.015905896200164138,0.015905896200164138,0.015905896200164138,0.20888958873751498,0.015905896200164138,0.015905896200164138
PerformanceBenchmark,global,0.321938904038829,0.321938904038829,0.2020006501959148,0.1948041046684988,0.1948041046684988,0.1948041046684988,0.1948041046684988,0.1948041046684988,0.27018292951152156,0.2079904409107357,0.2079904409107357
PokemonBattle,local,0.10523879639040713,0.10523879639040713,0.10259056755079231,0.06989880141652924,0.02125271695634956,0.10356965538643027,0.10356965538643027,0.10356965538643027,0.0,0.06989880141652924,0.06989880141652924
PoliceArrestFraud,global,0.2744365495272889,0.2744365495272889,0.257540790065796,0.07784978601300258,0.07784978601300258,0.3387851810297245,0.3387851810297245,0.2628921866163267,0.07784978601300258,0.07784978601300258,0.07784978601300258
PoliceForceDisturbance,local,0.13550758273597963,0.13550758273597963,0.18185434425543978,0.22763312429189753,0.22763312429189753,0.1806457873031521,0.1806457873031521,0.1806457873031521,0.1901382161096331,0.1901382161096331,0.1901382161096331
ProtestViolence,global,0.5333799963010697,0.5333799963010697,0.39352839274895496,0.6237451963186557,0.0,0.38991227054986927,0.38991227054986927,0.38991227054986927,0.6950969268753312,0.6905292057317277,0.6950969268753312
RacingMotion,local,0.5467873422301865,0.5467873422301865,0.7786274313644299,0.9286897178671103,0.9286897178671103,0.8030955842050356,0.8030955842050356,0.8030955842050356,0.9286897178671103,0.7831564520240794,0.7831564520240794
RealEstateData,global,0.32470119059958624,0.32470119059958624,0.3859031010495436,0.11514581068214383,0.11514581068214383,0.4632093894521534,0.4632093894521534,0.39583137459018847,0.11514581068214383,0.07352103920289349,0.11514581068214383
Run_or_walk_information,local,0.46865803845353593,0.46865803845353593,0.5868725688366431,0.6181394318540356,0.6181394318540356,0.5817431473848007,0.5602959442985967,0.5817431473848007,0.0,0.41288546757757283,0.41288546757757283
SalesPerformance,global,0.15075369097124827,0.15075369097124827,0.13298293262563757,0.020041558482786714,0.020041558482786714,0.050310625184397995,0.050310625184397995,0.09188434138867557,0.020041558482786714,0.13658234982101755,0.13658234982101755
ScientificMeasurement,local,0.6344685726156523,0.6344685726156523,0.6091795860099325,0.0,0.0,0.5975779221207781,0.5975779221207781,0.5975779221207781,0.05864872946062705,0.11163060393284763,0.05864872946062705
SensorAnomaly,local,0.11666459332793172,0.11666459332793172,0.12840737481617903,0.12362926141931461,0.12362926141931461,0.12480386821376603,0.12480386821376603,0.12480386821376603,0.08780165960186635,0.12362926141931461,0.12362926141931461
ShuttleOperations,local,0.49216041106139424,0.49216041106139424,0.6962343097798698,0.04244938786741215,0.04244938786741215,0.6867243650576605,0.6867243650576605,0.6867243650576605,0.0,0.04244938786741215,0.0
SolarFlare,global,0.16456035280868858,0.16456035280868858,0.017627844557355277,0.01584732424242613,0.01584732424242613,0.018862605989492076,0.01717847863141242,0.01584732424242613,0.10596760511946646,0.01717847863141242,0.01717847863141242
SpatialAnomalies,local,0.3269460563287498,0.3269460563287498,0.41698043941021756,0.018075506390028417,0.018075506390028417,0.3179175093916691,0.3179175093916691,0.40986332164163447,0.018075506390028417,0.018075506390028417,0.018075506390028417
SpeechAnalysis,global,0.5069016260692389,0.5069016260692389,0.4620740910407477,0.4719928920770712,0.4342700742173005,0.5626196751791059,0.5626196751791059,0.5626196751791059,0.4342700742173005,0.4342700742173005,0.4342700742173005
SpotifyHitPredictor,global,0.19561936879532565,0.19561936879532565,0.060804186607599175,0.06001841990857887,0.06001841990857887,0.05325213562626763,0.05325213562626763,0.05325213562626763,0.06001841990857887,0.06001841990857887,0.06001841990857887
SyntheticNumericalBatch,local,0.20686676353895822,0.20686676353895822,0.22843995399981518,0.22614726439948504,0.22614726439948504,0.22212643992956746,0.22212643992956746,0.22212643992956746,0.040546945314892835,0.18657436098310742,0.040546945314892835
SystemFailureCases,local,0.11704301205900017,0.11704301205900017,0.04290327634422875,0.01843142461565428,0.01843142461565428,0.04871485294067418,0.03569257465403919,0.03569257465403919,0.12044356049256091,0.01843142461565428,0.12044356049256091
SystemPerformance2,local,0.4546453566032681,0.4546453566032681,0.6312656520217681,0.0,0.0,0.6293106946092868,0.6332528797043405,0.6293106946092868,0.0,0.0,0.0
TBAnomalyDetection,global,0.15884455026987582,0.15884455026987582,0.060598301589247144,0.09886217007881101,0.19535658539797768,0.05475564397240984,0.05475564397240984,0.05475564397240984,0.23909156746510474,0.05475564397240984,0.05475564397240984
TrafficSensor,local,0.5842303772275728,0.5842303772275728,0.5212650431002747,0.10777454481733528,0.10777454481733528,0.5133122444155938,0.5133122444155938,0.5133122444155938,0.0,0.5411290590085924,0.0
TreadmillStatus,local,0.39550277438838444,0.39550277438838444,0.37275759339408177,0.26953997644012234,0.5388413696992411,0.5644393165287982,0.5644393165287982,0.5662343308976668,0.26953997644012234,0.3834000507203651,0.26953997644012234
TrialBehavior,global,0.10130433248210259,0.10130433248210259,0.09558350015577961,0.0,0.10519557333081721,0.09424978558425906,0.09424978558425906,0.09424978558425906,0.08763456006819056,0.08763456006819056,0.08763456006819056
UrlAnalysis,global,0.2728041193498416,0.2728041193498416,0.07470403474652587,0.06544441292673309,0.06635868979580845,0.06635868979580845,0.06635868979580845,0.06635868979580845,0.6085110790534596,0.06635868979580845,0.06635868979580845
UserEventAnomalies,global,0.7963193169505218,0.7963193169505218,0.807542463524823,0.805914494294446,0.805914494294446,0.8265145906125291,0.8265145906125291,0.805914494294446,0.7695278812761362,0.0,0.0
UserTrackingAnomalies,local,0.3090671036723277,0.3090671036723277,0.26431520148774523,0.0,0.0,0.3509561069809162,0.3509561069809162,0.3509561069809162,0.0,0.0,0.0
ViralProteinFunction,global,0.24008806515024586,0.24008806515024586,0.21175493268022816,0.24560721451998413,0.24560721451998413,0.21127165813718735,0.21127165813718735,0.21127165813718735,0.28052497350373523,0.21116894592496732,0.28052497350373523
VoteOutcome,local,0.4497484606705907,0.4497484606705907,0.4756943923197837,0.47186367576382615,0.5051738211349337,0.47479285237854163,0.47479285237854163,0.47479285237854163,0.008181225350263555,0.45464477613323584,0.008181225350263555
WaterChemistry,local,0.45897255102211487,0.45897255102211487,0.3722402602698333,0.5389454697539806,0.5389454697539806,0.41369497782020825,0.41369497782020825,0.41369497782020825,0.06647072205724547,0.5389454697539806,0.06647072205724547
WaterMeterAnomaly,local,0.7153452614344704,0.7153452614344704,0.8111252599498592,0.9227579211449144,0.9227579211449144,0.8343737444898709,0.8343737444898709,0.9187164599053885,0.00020470045912235335,0.9227579211449144,0.00020470045912235335
WebTrafficError,global,0.2269289477741921,0.2269289477741921,0.015099613750148566,0.23502923861342664,0.23502923861342664,0.3152460733615911,0.3152460733615911,0.3152460733615911,0.23502923861342664,0.0030305711070043317,0.0030305711070043317
WellMetrics,local,0.17122995495990984,0.17122995495990984,0.1999535561191007,0.062379419269394054,0.062379419269394054,0.20215324289476816,0.20215324289476816,0.20215324289476816,0.13867378384146384,0.062379419269394054,0.062379419269394054
XSSDetection,global,0.31280849152909646,0.31280849152909646,0.14807538809614984,0.07970204243339407,0.07970204243339407,0.1733183263122989,0.1733183263122989,0.1733183263122989,0.26498088283101545,0.05812629981275641,0.26498088283101545
ZookeeperLogs,local,0.2982487347649694,0.2982487347649694,0.3429951600414989,0.2830344950589662,0.2830344950589662,0.33485863219013595,0.33485863219013595,0.33485863219013595,0.0,0.0,0.0
ailerons,global,0.17467592507209334,0.17467592507209334,0.05077693635853486,0.0457476550099134,0.0457476550099134,0.048747382340313616,0.048747382340313616,0.048747382340313616,0.0457476550099134,0.0457476550099134,0.0457476550099134
madeline,local,0.11004861416402703,0.11004861416402703,0.1578606141468854,0.0,0.0,0.17289267941335124,0.17289267941335124,0.073955673011749,0.1420082285539417,0.0,0.1420082285539417
mozilla4,local,0.45583217399779197,0.45583217399779197,0.5322067592419385,0.5411052551815354,0.5411052551815354,0.5411052551815354,0.5411052551815354,0.38617852026041444,0.051211196153911676,0.5411052551815354,0.051211196153911676
ozone-level-8hr,local,0.17443999967508036,0.17443999967508036,0.17406515375285458,0.22085964243503453,0.22085964243503453,0.19818787092644735,0.19818787092644735,0.19818787092644735,0.03122661281707806,0.22085964243503453,0.03122661281707806
philippine,global,0.13272874878455115,0.13272874878455115,0.03225593380906716,0.04470192717708965,0.04470192717708965,0.2044587111141789,0.2044587111141789,0.2044587111141789,0.21973938070273097,0.0035071214697240116,0.0035071214697240116
students_dropout_and_academic_success,local,0.12850416699893316,0.12850416699893316,0.12036353984800788,0.2045290311180408,0.2045290311180408,0.16925963959862883,0.16925963959862883,0.16925963959862883,0.2045290311180408,0.02051019574030616,0.2045290311180408
