dataset,truefam,base_rate,f1_apnorm,det_apnorm,gap_ap,f1_auc,det_auc,gap_auc,f1_recall10
ViralProteinFunction,global,0.25,0.12970290550629626,0.33012781564786386,0.2004249101415676,0.6255494791666667,0.6825787572038579,0.057029278037191156,0.2625
VoteOutcome,local,0.0723809523809523,0.6966224749717019,0.6686865569158238,-0.02793591805587814,0.8451637700534761,0.9547669224395693,0.1096031523860932,0.8128342245989305
WaterChemistry,local,0.2495711835334476,0.5434149024996486,0.6942669816216918,0.15085207912204313,0.8682810866958623,0.9128862706594666,0.044605183963604245,0.5297845373891001
WaterMeterAnomaly,local,0.24193548387096772,0.24227678658447632,0.9733638018750286,0.7310870152905522,0.7764387510879025,0.9972754137115839,0.2208366626236814,0.02741514360313316
WebTrafficError,global,0.1772925764192139,0.8462244442217329,0.291586264441901,-0.5546381797798319,0.94167412923599,0.8326256192498231,-0.10904850998616689,0.9284064665127021
WellMetrics,local,0.1434262948207171,0.5438552890337757,0.6119285013511221,0.06807321231734642,0.9045219638242894,0.9006890611541772,-0.0038329026701121593,0.5833333333333334
XSSDetection,global,0.2429378531073446,0.616749964583785,0.4094323988516764,-0.20731756573210852,0.8904483225108225,0.8203288257336951,-0.07011949677712737,0.8467532467532467
ZookeeperLogs,local,0.1144414168937329,0.0,0.30690146078557146,0.30690146078557146,0.5030692204301075,0.8406471306471306,0.3375779102170231,0.01935483870967742
ailerons,global,0.24953617810760662,0.4866432859324356,0.3409301474075655,-0.1457131385248701,0.7690021929824561,0.7485590391858629,-0.020443153796593228,0.5238095238095238
madeline,local,0.24940617577197152,0.08406830408114274,0.15296001784840285,0.06889171376726011,0.5738364263865232,0.6598653807514566,0.08602895436493341,0.19170984455958548
mozilla4,local,0.2497952497952498,0.44988276443675607,0.5671808273798685,0.11729806294311246,0.793581560283688,0.8152122557090701,0.021630695425382096,0.16896120150187735
ozone-level-8hr,local,0.25,0.15398006607486894,0.1576903594414087,0.0037102933665397464,0.661953125,0.6003378197938364,-0.06161530520616365,0.26875
philippine,global,0.2493573264781491,0.32727583933404314,0.23611899336321499,-0.09115684597082815,0.7292356822940131,0.6849874076166267,-0.04424827467738646,0.4793814432989691
students_dropout_and_academic_success,local,0.2495755517826825,0.4268479765150999,0.3484434368652399,-0.07840453964986005,0.8042024502108536,0.7560460081468485,-0.048156442064005045,0.46598639455782315
