dataset,modality,split,corpus,dedup_group,n_variants,base_rate,gt_best,gt_second,best_ap_norm,mean_ap_norm,worst_ap_norm,spread_ap_norm,best_auc,zone,gt_ranking,mz_rule_auc,hbos_rule_auc,rule_auc,rule_trivial,include
FootballEfficiency,tabular,test,ovrbench,g86,35,0.2498,LOF_k35,LOF_k50,0.3945,0.2829,0.1321,0.1116,0.7631,live,LOF_k35|LOF_k50|LOF|LOF_k100|LOF_k10,0.6670354142264254,0.7066426378224131,0.7066426378224131,False,True
FootballOutcome,tabular,test,ovrbench,g87,35,0.2485,LOF_k10,LOF,0.9974,0.5399,-0.0757,0.4576,0.9993,live,LOF_k10|LOF|LOF_k3|LOF_k35|LOF_k50,0.869455616609075,0.2506089616495779,0.869455616609075,True,False
FraudEventLog,tabular,test,oddbench,g88,36,0.1741,ECOD,HBOS_b50,0.5055,0.1609,-0.0375,0.3446,0.8298,live,ECOD|HBOS_b50|LOF_k3|HBOS_b100|PCA_c0.3,0.7073101278041624,0.5220544229506932,0.7073101278041624,False,True
GPUPowerProfile,tabular,test,oddbench,g106,36,0.0948,LOF_k10,LOF_k3,0.2595,0.0817,-0.0192,0.1778,0.8698,live,LOF_k10|LOF_k3|LODA_b50|LOF|IF_n50,0.5255050505050505,0.3431818181818181,0.5255050505050505,False,True
GPUResourceUsage,tabular,test,oddbench,g107,36,0.2399,LOF_k50,LOF_k35,0.2685,0.0056,-0.1143,0.2629,0.7465,live,LOF_k50|LOF_k35|LOF_k100|ECOD|LOF,0.5609757235646915,0.3451988403056019,0.5609757235646915,False,True
GamingBehavior,tabular,test,ovrbench,g89,36,0.2275,LOF_k50,LOF_k35,0.721,0.3601,-0.0661,0.3609,0.9491,live,LOF_k50|LOF_k35|LOF_k100|KNN_k10|KNN,0.7982785714285715,0.7920757142857143,0.7982785714285715,False,True
GeneExpressionCoactivator,tabular,test,ovrbench,g90,36,0.25,COPOD,IForest,0.8325,0.5836,0.1635,0.249,0.9497,live,COPOD|IForest|IF_n300|HBOS_b50|HBOS_b20,0.922083112468553,0.9347691647525052,0.9347691647525052,True,False
GeneticAnalysis,tabular,test,oddbench,g91,36,0.1919,HBOS_b100,HBOS_b50,0.1192,0.0172,-0.0404,0.102,0.6356,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|ECOD,0.5620290131202902,0.459660199596602,0.5620290131202902,False,True
GeneticMutationAnalysis,tabular,test,ovrbench,g92,36,0.1585,HBOS_b100,HBOS_b50,0.705,0.1668,-0.0073,0.5383,0.8939,live,HBOS_b100|HBOS_b50|HBOS_b20|ECOD|COPOD,0.5918148535564853,0.8628399581589958,0.8628399581589958,True,False
GeneticVariation,tabular,test,oddbench,g93,36,0.2495,KNN_k35,KNN_k50,0.3128,0.232,0.0388,0.0808,0.7173,live,KNN_k35|KNN_k50|PCA_c0.3|CBLOF_c4|KNN_k100,0.7004522753992694,0.6437269283365931,0.7004522753992694,False,False
GenomicSequencing,tabular,test,oddbench,g94,36,0.188,PCA,PCA_c0.9,0.6292,0.1594,-0.0407,0.4698,0.9371,live,PCA|PCA_c0.9|PCA_c0.7|PCA_c0.3|PCA_c0.99,0.9399304838598664,0.8424014040883749,0.9399304838598664,True,False
GeospatialInvestigation,tabular,test,oddbench,g95,36,0.25,PCA_c0.7,PCA,0.4593,0.0918,-0.1163,0.3675,0.8516,live,PCA_c0.7|PCA|LOF_k3|PCA_c0.99|PCA_c0.3,0.8831508678237651,0.4514953271028037,0.8831508678237651,True,False
GeotechnicalAnomalies,tabular,test,ovrbench,g96,36,0.2498,LOF_k3,KNN_k3,0.1026,0.0073,-0.0519,0.0953,0.5972,live,LOF_k3|KNN_k3|KNN|LOF_k10|KNN_k10,0.5028996426678185,0.4848943710364596,0.5028996426678185,False,False
GesturePhaseSegmentationProcessed,tabular,test,ovrbench,g97,36,0.2494,LOF_k10,LOF_k3,0.3464,-0.0425,-0.1099,0.3888,0.7115,live,LOF_k10|LOF_k3|LOF|LOF_k35|LOF_k50,0.3569491525423728,0.2785275423728813,0.3569491525423728,False,True
GlobalTerrorismAttack,tabular,test,oddbench,g105,36,0.2498,PCA_c0.3,HBOS_b5,0.1129,-0.0147,-0.0685,0.1276,0.6243,live,PCA_c0.3|HBOS_b5|HBOS|PCA_c0.9|PCA,0.5439152555813865,0.5073775726133286,0.5439152555813865,False,True
GroceryErrorDept,tabular,test,oddbench,g108,36,0.1549,HBOS_b100,LOF,0.4389,0.3345,0.0758,0.1044,0.8303,live,HBOS_b100|LOF|HBOS_b50|IF_n50|IF_n300,0.7737367985090081,0.7448858089518681,0.7737367985090081,False,True
HIVInfection,tabular,test,ovrbench,g116,35,0.2491,LODA,LOF_k100,0.1372,0.0831,-0.0076,0.0541,0.6245,live,LODA|LOF_k100|CBLOF_c32|KNN_k50|IForest,0.4955043158567775,0.4772018861892583,0.4955043158567775,False,False
HeadingDetection,tabular,test,ovrbench,g110,35,0.2495,CBLOF,KNN_k200,0.1158,-0.0336,-0.0916,0.1494,0.5972,live,CBLOF|KNN_k200|LOF_k200|PCA_c0.3|PCA,0.396328428128491,0.435881345107883,0.435881345107883,False,True
HealthActivityObesity,tabular,test,ovrbench,g111,36,0.2496,KNN_k200,CBLOF,0.0033,-0.0371,-0.1033,0.0404,0.5176,floor,KNN_k200|CBLOF|KNN_k100|CBLOF_c16|HBOS_b5,0.3825840032760739,0.4743833499087072,0.4743833499087072,False,False
HealthBehavior,tabular,test,oddbench,g112,35,0.2495,HBOS_b100,HBOS_b50,0.3007,0.2126,0.1247,0.088,0.7191,live,HBOS_b100|HBOS_b50|IF_n300|IF_n50|HBOS_b20,0.6234660556500741,0.6417595082597003,0.6417595082597003,False,False
HealthMetrics,tabular,test,ovrbench,g113,35,0.1993,KNN_k200,IF_n50,0.142,0.0447,-0.0363,0.0973,0.6691,live,KNN_k200|IF_n50|KNN_k100|IF_n300|IForest,0.6774004683840749,0.5471922228025542,0.6774004683840749,False,False
HealthPulse,tabular,test,oddbench,g114,36,0.0857,IF_n50,COPOD,0.0473,0.0257,0.0035,0.0216,0.622,floor,IF_n50|COPOD|HBOS_b20|HBOS_b50|ECOD,0.5938241584390473,0.5909017666188146,0.5938241584390473,False,False
HeatVulnerability,tabular,test,oddbench,g115,36,0.2447,HBOS_b20,HBOS_b50,0.4733,0.089,-0.0435,0.3843,0.7849,live,HBOS_b20|HBOS_b50|HBOS|HBOS_b100|HBOS_b5,0.6223651960784313,0.7592073621901589,0.7592073621901589,False,True
HomicideCircumstance,tabular,test,oddbench,g117,35,0.0806,KNN_k200,COPOD,0.1751,0.0727,-0.0168,0.1025,0.8184,live,KNN_k200|COPOD|PCA_c0.99|PCA_c0.9|IF_n50,0.5993446737311767,0.7708217140732477,0.7708217140732477,False,True
HospitalReadmissions,tabular,test,oddbench,g118,35,0.0369,LOF_k200,KNN_k3,0.2538,0.1282,0.023,0.1255,0.8773,live,LOF_k200|KNN_k3|KNN|KNN_k35|CBLOF_c32,0.7627795174877607,0.7847108896043753,0.7847108896043753,False,True
HousePriceSales,tabular,test,oddbench,g119,36,0.25,HBOS_b5,HBOS,0.1371,0.057,0.0097,0.0801,0.6148,live,HBOS_b5|HBOS|LOF_k100|LOF_k50|LOF,0.5439814814814814,0.525547138047138,0.5439814814814814,False,False
HumanObjectInteraction,tabular,test,oddbench,g120,35,0.2494,KNN,KNN_k3,0.5696,0.3984,0.1002,0.1712,0.9029,live,KNN|KNN_k3|HBOS_b100|KNN_k10|KNN_k35,0.7945896892079289,0.8939248715229627,0.8939248715229627,True,False
HumanRobotCollaboration,tabular,test,oddbench,g121,35,0.2496,LODA_b20,LODA,0.2355,0.0235,-0.091,0.212,0.7207,live,LODA_b20|LODA|HBOS_b100|CBLOF_c32|KNN_k10,0.5054138082974375,0.6843140103774946,0.6843140103774946,False,True
HurricaneTracks,tabular,test,oddbench,g122,35,0.0353,LOF_k3,LOF_k10,0.7674,0.2405,0.042,0.5269,0.9719,live,LOF_k3|LOF_k10|KNN_k3|KNN|LOF,0.9500858123569794,0.9495852402745996,0.9500858123569794,True,False
ImageSegmentation,tabular,test,ovrbench,g123,36,0.2486,KNN_k10,KNN,0.3216,0.1713,0.01,0.1503,0.7964,live,KNN_k10|KNN|KNN_k3|CBLOF|KNN_k35,0.6369075369075369,0.7072002072002073,0.7072002072002073,False,True
InternetAds,tabular,dev,adbench_dami,g124,36,0.2363,LOF_k3,KNN_k3,0.384,0.1119,-0.0491,0.272,0.728,live,LOF_k3|KNN_k3|PCA|PCA_c0.3|PCA_c0.7,0.6861426767676768,0.5100378787878788,0.6861426767676768,False,True
JobChangePatterns,tabular,test,ovrbench,g128,36,0.2495,LODA_b20,PCA_c0.3,0.3021,0.0857,-0.0332,0.2163,0.7263,live,LODA_b20|PCA_c0.3|HBOS_b5|PCA_c0.7|PCA,0.6413492004685691,0.5860638601913795,0.6413492004685691,False,True
JobMarket,tabular,test,ovrbench,g129,35,0.2339,KNN_k3,LOF_k3,0.825,0.1976,-0.0232,0.6274,0.9453,live,KNN_k3|LOF_k3|KNN|LOF_k10|KNN_k10,0.6295325469637396,0.6313057333024954,0.6313057333024954,False,True
KDD,tabular,test,ovrbench,g130,35,0.25,IF_n50,IForest,0.0369,-0.0075,-0.0426,0.0445,0.5451,floor,IF_n50|IForest|IF_n300|HBOS_b50|ECOD,0.4825296307950492,0.4757971470526536,0.4825296307950492,False,False
KPIData,tabular,test,ovrbench,g133,34,0.0471,HBOS_b50,HBOS_b20,0.0361,0.0052,-0.0127,0.0309,0.573,floor,HBOS_b50|HBOS_b20|HBOS_b100|LODA_b50|HBOS,0.3037491919844861,0.3870120829396847,0.3870120829396847,False,False
KenyaMovement,tabular,test,ovrbench,g131,36,0.1079,LOF_k3,LOF_k10,0.0625,0.0432,0.0187,0.0193,0.6405,floor,LOF_k3|LOF_k10|ECOD|LOF|KNN_k3,0.5832849224215139,0.6263978650787887,0.6263978650787887,False,False
KickstarterCampaigns,tabular,test,ovrbench,g132,34,0.2495,ECOD,COPOD,0.3073,0.0207,-0.1086,0.2866,0.7831,live,ECOD|COPOD|PCA_c0.3|PCA_c0.99|IForest,0.5625280452866659,0.5301183536477654,0.5625280452866659,False,True
LandRarity,tabular,test,oddbench,g134,36,0.2493,HBOS_b50,HBOS_b100,0.1789,-0.016,-0.1083,0.195,0.7072,live,HBOS_b50|HBOS_b100|HBOS_b20|HBOS|LOF_k35,0.4028874175932999,0.5848895113600996,0.5848895113600996,False,True
LandShapeAnomaly,tabular,test,oddbench,g136,36,0.25,IF_n50,IForest,0.2094,0.0768,-0.0203,0.1326,0.6875,live,IF_n50|IForest|IF_n300|COPOD|ECOD,0.6003521126760564,0.6738127882338278,0.6738127882338278,False,True
MalariaDetection,tabular,test,ovrbench,g140,36,0.2496,HBOS_b5,HBOS,0.5153,0.1306,-0.072,0.3847,0.8647,live,HBOS_b5|HBOS|HBOS_b20|CBLOF_c4|HBOS_b50,0.8236957023585086,0.8179196644992497,0.8236957023585086,False,True
MalwareHardwareMetrics,tabular,test,ovrbench,g142,36,0.25,KNN_k3,KNN,0.5304,0.2768,-0.0215,0.2536,0.7959,live,KNN_k3|KNN|KNN_k10|LODA|LODA_b20,0.6062201223787367,0.5721524635094652,0.6062201223787367,False,True
MedicalClassificationAnomalies,tabular,test,oddbench,g144,35,0.2166,IForest,IF_n300,0.9796,0.2866,-0.1212,0.693,0.9967,live,IForest|IF_n300|IF_n50|LOF|LOF_k3,0.882912214306916,0.7642405943900268,0.882912214306916,True,False
MissingInformation1,tabular,test,ovrbench,g148,35,0.25,LODA_b50,LOF_k10,0.4151,0.2075,0.0112,0.2076,0.7882,live,LODA_b50|LOF_k10|LOF_k3|LOF|LOF_k35,0.7869489029903364,0.7796337771141802,0.7869489029903364,False,True
MolecularAnomalies1,tabular,test,ovrbench,g153,36,0.2483,HBOS_b100,HBOS_b50,0.4093,0.1231,-0.0441,0.2863,0.8242,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.7800612052730698,0.7727401129943503,0.7800612052730698,False,True
MolecularBinding,tabular,test,ovrbench,g154,35,0.2493,LOF_k50,LOF_k35,0.8215,0.6856,0.3248,0.1359,0.9413,live,LOF_k50|LOF_k35|LOF_k100|LOF|CBLOF_c32,0.8533150828770719,0.8957098927473187,0.8957098927473187,True,False
MouseInteractionPhase,tabular,test,oddbench,g155,36,0.2496,CBLOF,KNN,1.0,0.6816,-0.049,0.3184,1.0,live,CBLOF|KNN|LOF_k3|KNN_k50|KNN_k200,0.9910139445186176,0.6947337190327844,0.9910139445186176,True,False
MusicGenreAnomaly,tabular,test,oddbench,g158,36,0.0806,LOF_k3,KNN_k3,0.7839,0.1067,-0.006,0.6772,0.9495,live,LOF_k3|KNN_k3|LOF_k10|KNN|LOF,0.676583904109589,0.6162671232876713,0.676583904109589,False,True
NavigationBugReport,tabular,test,oddbench,g160,36,0.1627,IForest,IF_n50,0.7602,0.2903,-0.0242,0.4699,0.9638,live,IForest|IF_n50|IF_n300|PCA_c0.7|PCA_c0.9,0.9550891446626044,0.8929135635296773,0.9550891446626044,True,False
NetworkFlowAnomalies,tabular,test,oddbench,g161,36,0.1314,HBOS_b5,HBOS_b20,0.997,0.255,-0.041,0.742,0.9998,live,HBOS_b5|HBOS_b20|HBOS_b50|HBOS|HBOS_b100,0.9800547377974416,0.8452841827618481,0.9800547377974416,True,False
NetworkHealthMonitor,tabular,test,ovrbench,g162,36,0.2498,LOF,KNN_k3,0.455,0.2942,0.02,0.1608,0.7219,live,LOF|KNN_k3|COPOD|IForest|IF_n50,0.6825244238679141,0.6936588342405516,0.6936588342405516,False,True
NeuroSignalEEG,tabular,test,ovrbench,g163,34,0.2498,HBOS_b100,HBOS_b50,0.3649,0.0404,0.0064,0.3245,0.7621,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.5176996512925802,0.6197979044965334,0.6197979044965334,False,True
OkCupidUserBehavior,tabular,test,oddbench,g164,36,0.2497,KNN_k10,ECOD,0.0835,0.0582,0.0358,0.0253,0.5837,floor,KNN_k10|ECOD|KNN|LODA_b50|LODA,0.5925898283399083,0.59519991470306,0.59519991470306,False,False
OrbitalAnomalies,tabular,test,ovrbench,g178,35,0.2487,HBOS_b100,HBOS_b50,0.7445,0.1917,-0.013,0.5528,0.9337,live,HBOS_b100|HBOS_b50|PCA_c0.3|HBOS_b20|IF_n300,0.6146107390576416,0.6780076536713705,0.6780076536713705,False,True
PTENPhosphatase,tabular,test,oddbench,g203,35,0.184,LOF_k200,CBLOF,0.475,0.2463,0.031,0.2287,0.9168,live,LOF_k200|CBLOF|LOF_k3|LOF_k10|LOF_k100,0.909394801267281,0.7058863767281106,0.909394801267281,True,False
PageBlocks,tabular,dev,adbench_dami,g180,35,0.2376,LOF_k100,LOF_k50,0.6664,0.4547,0.0923,0.2117,0.9241,live,LOF_k100|LOF_k50|LOF_k200|LOF_k35|LOF,0.8996690230440314,0.7401464206340855,0.8996690230440314,True,False
PatientStatusTracking,tabular,test,oddbench,g181,35,0.0436,ECOD,KNN_k3,0.0811,0.0286,-0.0136,0.0525,0.7084,floor,ECOD|KNN_k3|LOF_k50|LOF_k200|LOF_k35,0.5559786207548955,0.6129741746287012,0.6129741746287012,False,False
PatientSurvival1,tabular,test,ovrbench,g182,36,0.2491,HBOS_b100,HBOS_b50,0.4288,0.2721,0.1518,0.1567,0.8029,live,HBOS_b100|HBOS_b50|IF_n300|IForest|COPOD,0.7309110057925223,0.7680358083201685,0.7680358083201685,False,True
PerformanceBenchmark,tabular,test,ovrbench,g184,36,0.2484,HBOS_b100,HBOS_b50,0.6227,0.3008,0.0557,0.3219,0.797,live,HBOS_b100|HBOS_b50|LOF_k10|LOF|IF_n300,0.6192758952806234,0.8021189037737502,0.8021189037737502,False,True
PhysicsTraining,tabular,test,ovrbench,g186,36,0.25,IF_n50,IForest,0.023,0.0011,-0.0138,0.0219,0.5248,floor,IF_n50|IForest|IF_n300|HBOS_b5|LOF_k10,0.523146473571078,0.5161904937438228,0.523146473571078,False,False
PizzaDetection,tabular,test,ovrbench,g187,36,0.1453,LODA,PCA_c0.9,0.0575,0.0232,-0.0168,0.0343,0.5931,floor,LODA|PCA_c0.9|PCA_c0.7|PCA_c0.3|LODA_b50,0.615991935483871,0.8178225806451612,0.8178225806451612,False,False
PokemonBattle,tabular,test,ovrbench,g188,35,0.2072,LOF_k3,LOF_k10,0.2191,0.1138,0.062,0.1052,0.7137,live,LOF_k3|LOF_k10|LOF|HBOS_b50|KNN_k3,0.6592125561566444,0.6672321419264726,0.6672321419264726,False,True
PoliceArrestFraud,tabular,test,oddbench,g189,36,0.0766,LODA,HBOS_b5,0.3478,0.0721,-0.0119,0.2757,0.7612,live,LODA|HBOS_b5|HBOS|HBOS_b100|HBOS_b50,0.4078252032520325,0.661178861788618,0.661178861788618,False,True
PoliceForceDisturbance,tabular,test,oddbench,g190,36,0.2498,KNN_k200,LODA_b50,0.1185,-0.017,-0.1143,0.1355,0.6688,live,KNN_k200|LODA_b50|CBLOF_c4|LOF_k50|LOF_k3,0.5701277218753034,0.3287908079075937,0.5701277218753034,False,True
PoseDetection,tabular,test,ovrbench,g191,35,0.25,HBOS_b5,IF_n300,0.1599,0.0872,0.0396,0.0727,0.643,live,HBOS_b5|IF_n300|IForest|PCA_c0.3|PCA,0.6679539146947122,0.5964523079170319,0.6679539146947122,False,False
PredictiveMaintenance,tabular,test,ovrbench,g193,35,0.1929,KNN_k3,KNN,0.9062,0.7147,0.4255,0.1915,0.9765,live,KNN_k3|KNN|LOF|LOF_k10|LOF_k35,0.8602690582959642,0.9211094502574324,0.9211094502574324,True,False
ProductionRunStatus,tabular,test,oddbench,g194,36,0.0559,KNN_k200,KNN,0.5972,0.1998,-0.0192,0.3975,0.984,live,KNN_k200|KNN|KNN_k10|KNN_k100|KNN_k35,0.957468820861678,0.8593253968253968,0.957468820861678,True,False
ProductionWorkflow,tabular,test,ovrbench,g195,36,0.2492,KNN,LOF_k50,0.0767,0.0351,-0.0318,0.0417,0.5656,floor,KNN|LOF_k50|HBOS_b5|KNN_k3|LOF_k100,0.4754992548435172,0.4975335320417288,0.4975335320417288,False,False
ProgrammingAnomalies,tabular,test,oddbench,g196,36,0.034,KNN_k3,LODA_b50,0.038,-0.0005,-0.0132,0.0385,0.7357,floor,KNN_k3|LODA_b50|KNN|LOF|LOF_k35,0.230151769371568,0.4585684868822453,0.4585684868822453,False,False
PropertyCondition,tabular,test,oddbench,g197,36,0.25,LOF,KNN_k10,0.015,-0.0033,-0.0258,0.0183,0.5315,floor,LOF|KNN_k10|KNN_k35|KNN|KNN_k50,0.4860059444379114,0.5127137347533177,0.5127137347533177,False,False
ProsperLoan,tabular,test,oddbench,g198,36,0.2498,CBLOF_c16,CBLOF_c4,0.0394,0.0197,-0.0262,0.0197,0.5514,floor,CBLOF_c16|CBLOF_c4|KNN_k200|CBLOF|KNN_k100,0.5380846721948691,0.5344070447562285,0.5380846721948691,False,False
ProteinCodonAnalysis,tabular,test,oddbench,g199,36,0.0415,LOF_k3,LOF_k10,0.0493,-0.002,-0.0135,0.0512,0.697,floor,LOF_k3|LOF_k10|LOF_k100|HBOS|LOF,0.344195305951383,0.256798919623731,0.344195305951383,False,False
ProtestViolence,tabular,test,oddbench,g200,36,0.25,HBOS_b100,HBOS_b50,0.6846,0.1512,-0.0306,0.5334,0.9247,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.7496103905495753,0.8023061986773166,0.8023061986773166,False,True
PsychoPrediction,tabular,test,ovrbench,g202,35,0.2498,LODA_b20,HBOS_b5,0.0229,0.0009,-0.0165,0.022,0.5169,floor,LODA_b20|HBOS_b5|HBOS|LODA_b50|HBOS_b100,0.4910369278354128,0.5140231801135566,0.5140231801135566,False,False
RacingMotion,tabular,test,oddbench,g204,35,0.2495,KNN_k3,LOF_k10,0.989,0.4422,-0.0128,0.5468,0.9956,live,KNN_k3|LOF_k10|KNN|LOF|KNN_k10,0.6810453990027394,0.7810707739608584,0.7810707739608584,False,True
RealEstateBlockType,tabular,test,oddbench,g205,36,0.2496,COPOD,IF_n300,0.1317,0.0478,-0.0195,0.0839,0.6429,live,COPOD|IF_n300|IForest|IF_n50|ECOD,0.5364164820960171,0.5110288837318295,0.5364164820960171,False,False
RealEstateData,tabular,test,ovrbench,g206,34,0.2495,HBOS,HBOS_b20,0.3329,0.0082,-0.1303,0.3247,0.8563,live,HBOS|HBOS_b20|HBOS_b50|HBOS_b100|LODA_b50,0.3420122089947452,0.8238439967873952,0.8238439967873952,False,True
RealEstateListings,tabular,test,ovrbench,g207,36,0.2496,ECOD,COPOD,0.0594,-0.0096,-0.036,0.069,0.5431,floor,ECOD|COPOD|IF_n300|LOF_k200|CBLOF_c4,0.502140615495362,0.4609253478763284,0.502140615495362,False,False
RealEstateProperties,tabular,test,oddbench,g208,36,0.0789,LODA_b20,KNN_k200,0.2603,0.1654,0.0073,0.0949,0.8676,live,LODA_b20|KNN_k200|LODA|KNN_k100|COPOD,0.7619571192963166,0.8702209005947322,0.8702209005947322,True,False
RemoteSensingAnomalies,tabular,test,oddbench,g209,35,0.2498,LOF_k3,HBOS_b100,0.8828,0.708,0.4349,0.1748,0.9694,live,LOF_k3|HBOS_b100|LOF_k10|HBOS_b50|PCA,0.9430820249655024,0.868807906802241,0.9430820249655024,True,False
ReviewSentiment,tabular,test,ovrbench,g210,35,0.2224,LOF_k3,LOF_k10,0.939,0.526,-0.0213,0.413,0.9783,live,LOF_k3|LOF_k10|LOF|KNN_k3|LOF_k35,0.8641391391391392,0.7803636970303638,0.8641391391391392,True,False
RulePriorityAnomalies,tabular,test,oddbench,g212,36,0.2493,HBOS_b100,KNN_k200,0.1512,0.0592,-0.0253,0.092,0.6168,live,HBOS_b100|KNN_k200|KNN_k100|KNN_k10|KNN_k3,0.4902257406459088,0.5260294327521219,0.5260294327521219,False,False
Run_or_walk_information,tabular,test,ovrbench,g213,35,0.2498,LOF_k10,LOF_k3,0.5472,0.0785,-0.134,0.4687,0.7933,live,LOF_k10|LOF_k3|LOF|LOF_k35|LOF_k50,0.5277162361020274,0.4853417266187051,0.5277162361020274,False,True
SMSClassification,tabular,test,oddbench,g234,36,0.25,IF_n300,HBOS_b100,0.5674,0.2549,-0.0274,0.3125,0.8903,live,IF_n300|HBOS_b100|IForest|HBOS_b50|IF_n50,0.855027455216491,0.8552074894229904,0.8552074894229904,True,False
SalesOrderPriority,tabular,test,oddbench,g214,36,0.25,LOF_k10,LOF,0.0894,0.0014,-0.0257,0.088,0.5833,floor,LOF_k10|LOF|LOF_k3|LOF_k35|LOF_k50,0.5420629217520182,0.5061943511896073,0.5420629217520182,False,False
SalesPerformance,tabular,test,oddbench,g215,36,0.25,HBOS,HBOS_b20,0.3528,0.2021,0.0318,0.1508,0.8236,live,HBOS|HBOS_b20|HBOS_b100|HBOS_b50|PCA_c0.3,0.6815216033966035,0.8103328962703962,0.8103328962703962,False,True
Satellite,tabular,test,ovrbench,g216,35,0.0295,LOF_k10,LOF_k3,0.4961,0.2528,0.1424,0.2432,0.9466,live,LOF_k10|LOF_k3|LOF|LOF_k35|LOF_k50,0.8689616433959236,0.8278927940940459,0.8689616433959236,True,False
SatelliteAnomaly,tabular,test,oddbench,g217,35,0.0305,LOF_k10,LOF_k3,0.5168,0.2499,0.1463,0.2669,0.9449,live,LOF_k10|LOF_k3|LOF|LODA|IForest,0.8642432996308779,0.8373615792007704,0.8642432996308779,True,False
SchoolTypeAnomaly,tabular,test,oddbench,g218,36,0.0428,LOF_k10,HBOS_b100,0.0499,0.0176,-0.006,0.0323,0.6469,floor,LOF_k10|HBOS_b100|LODA|KNN_k10|CBLOF_c4,0.5517163504968383,0.6531918096958748,0.6531918096958748,False,False
ScientificMeasurement,tabular,test,ovrbench,g219,34,0.2484,LOF_k3,KNN_k3,0.8207,0.1862,-0.0594,0.6345,0.8912,live,LOF_k3|KNN_k3|KNN|LOF_k10|KNN_k10,0.5946764806573092,0.7985107839780897,0.7985107839780897,False,True
SensorAnomaly,tabular,test,ovrbench,g221,36,0.2496,CBLOF_c4,KNN_k200,0.1914,0.0747,0.0302,0.1167,0.5791,live,CBLOF_c4|KNN_k200|CBLOF_c32|KNN_k100|KNN_k50,0.4911492178098676,0.5013748495788207,0.5013748495788207,False,True
SepsisMonitoring,tabular,test,ovrbench,g222,36,0.25,KNN_k3,LOF_k3,0.077,0.0374,-0.0146,0.0396,0.5809,floor,KNN_k3|LOF_k3|KNN|KNN_k100|KNN_k50,0.5039056832361221,0.5379305591828444,0.5379305591828444,False,False
ShillBidding,tabular,test,ovrbench,g224,35,0.2498,HBOS_b50,HBOS_b20,0.7028,0.2499,-0.0339,0.4529,0.9114,live,HBOS_b50|HBOS_b20|HBOS_b100|IF_n300|HBOS,0.8050583887254368,0.906481557153754,0.906481557153754,True,False
ShuttleOperations,tabular,test,ovrbench,g225,36,0.25,LOF_k3,LOF_k50,0.8538,0.3617,-0.0537,0.4922,0.9825,live,LOF_k3|LOF_k50|LOF_k100|LOF_k35|LOF_k10,0.7799906346363048,0.8240436286899124,0.8240436286899124,False,True
SoftwareQualityMetrics,tabular,test,oddbench,g235,36,0.25,COPOD,HBOS,0.2546,0.1725,-0.0191,0.0821,0.6931,live,COPOD|HBOS|HBOS_b100|HBOS_b50|HBOS_b5,0.6712369937404137,0.6932284541723667,0.6932284541723667,False,False
SolarFlare,tabular,test,ovrbench,g236,35,0.2498,HBOS_b100,HBOS_b50,0.3707,0.2062,0.0075,0.1646,0.7737,live,HBOS_b100|HBOS_b50|IF_n300|IForest|HBOS_b20,0.6858561045865029,0.7573179411895546,0.7573179411895546,False,True
SpatialAnomalies,tabular,test,ovrbench,g237,35,0.2496,LOF_k3,LOF_k10,0.4086,0.0817,-0.0313,0.3269,0.7552,live,LOF_k3|LOF_k10|LOF|LOF_k35|KNN_k3,0.5754325883201155,0.5610870069008137,0.5754325883201155,False,True
SpectralImaging,tabular,test,ovrbench,g238,35,0.2496,HBOS_b5,HBOS_b20,0.7324,0.3863,-0.0149,0.3461,0.9331,live,HBOS_b5|HBOS_b20|HBOS_b50|HBOS|HBOS_b100,0.9049721491465944,0.944393652413244,0.944393652413244,True,False
SpeechAnalysis,tabular,test,ovrbench,g240,36,0.209,ECOD,PCA_c0.3,0.5259,0.019,-0.1118,0.5069,0.8875,live,ECOD|PCA_c0.3|PCA|PCA_c0.7|PCA_c0.99,0.8242316720179024,0.3935286534345203,0.8242316720179024,False,True
SpotifyHitPredictor,tabular,test,ovrbench,g241,36,0.2497,ECOD,COPOD,0.434,0.2383,0.0126,0.1956,0.7666,live,ECOD|COPOD|IF_n300|IForest|HBOS_b100,0.6842050209205022,0.7354014121338912,0.7354014121338912,False,True
Stamps,tabular,dev,adbench_dami,g242,34,0.2439,HBOS_b50,HBOS_b100,0.701,0.5316,0.1044,0.1694,0.9425,live,HBOS_b50|HBOS_b100|HBOS_b20|LODA_b50|KNN,0.9265850945494994,0.9477196885428252,0.9477196885428252,True,False
StockMarketAnomaly,tabular,test,ovrbench,g243,36,0.25,LOF_k3,LOF_k10,0.8739,0.3489,-0.0638,0.525,0.9442,live,LOF_k3|LOF_k10|HBOS_b100|HBOS_b50|HBOS_b20,0.8843137254901962,0.4072128851540616,0.8843137254901962,True,False
SwampAnomaly,tabular,test,ovrbench,g255,35,0.2485,LOF_k3,ECOD,0.7876,0.4158,0.1252,0.3718,0.9439,live,LOF_k3|ECOD|PCA_c0.3|LOF_k10|PCA,0.9141260928549894,0.7959187518842328,0.9141260928549894,True,False
